item_id,total_sales
HOBBIES_1_207,5852
FOODS_3_670,5847
HOBBIES_1_123,5841
FOODS_2_386,5839
FOODS_2_215,5838
HOUSEHOLD_2_373,5829
HOUSEHOLD_2_021,5818
FOODS_1_171,5798
FOODS_3_157,5798
FOODS_1_098,5783
FOODS_3_637,5777
HOUSEHOLD_1_368,5771
FOODS_2_269,5767
FOODS_1_093,5763
FOODS_3_275,5757
FOODS_3_724,5756
HOUSEHOLD_2_241,5756
HOUSEHOLD_2_240,5752
HOUSEHOLD_1_001,5749
HOUSEHOLD_2_143,5746
FOODS_1_147,5742
HOUSEHOLD_1_115,5741
HOUSEHOLD_1_239,5734
FOODS_3_114,5729
FOODS_3_649,5726
HOUSEHOLD_1_309,5719
HOUSEHOLD_1_420,5710
HOUSEHOLD_2_344,5698
FOODS_3_556,5693
HOUSEHOLD_1_233,5654
HOBBIES_1_239,5653
HOUSEHOLD_2_190,5649
FOODS_2_045,5634
HOUSEHOLD_2_259,5621
HOBBIES_2_100,5620
HOUSEHOLD_2_319,5616
HOUSEHOLD_2_128,5609
FOODS_2_214,5606
HOUSEHOLD_2_001,5605
HOUSEHOLD_2_285,5605
FOODS_3_522,5604
FOODS_2_076,5596
FOODS_3_813,5595
HOBBIES_1_363,5584
FOODS_2_178,5578
HOUSEHOLD_2_431,5557
FOODS_2_261,5555
HOUSEHOLD_1_401,5547
FOODS_3_247,5544
HOUSEHOLD_1_063,5537
HOUSEHOLD_1_195,5529
FOODS_3_442,5527
HOUSEHOLD_1_380,5524
FOODS_3_402,5521
HOBBIES_1_208,5517
FOODS_3_244,5513
HOUSEHOLD_2_497,5504
HOUSEHOLD_1_252,5489
FOODS_3_272,5487
FOODS_2_053,5487
HOUSEHOLD_2_305,5479
HOUSEHOLD_1_131,5477
FOODS_1_157,5454
HOUSEHOLD_2_268,5446
FOODS_2_377,5445
HOUSEHOLD_2_133,5444
FOODS_1_186,5434
FOODS_2_277,5432
HOUSEHOLD_2_491,5402
HOUSEHOLD_1_120,5401
HOUSEHOLD_1_451,5399
FOODS_2_123,5398
FOODS_1_159,5397
FOODS_3_703,5392
FOODS_1_107,5389
HOUSEHOLD_2_343,5386
HOBBIES_1_187,5381
HOUSEHOLD_1_504,5376
FOODS_2_039,5376
FOODS_3_427,5375
HOBBIES_2_145,5357
HOBBIES_2_091,5342
HOUSEHOLD_2_043,5337
HOUSEHOLD_1_454,5333
FOODS_3_179,5310
HOBBIES_1_116,5294
FOODS_2_008,5285
HOBBIES_1_168,5280
FOODS_2_292,5274
FOODS_1_122,5269
HOUSEHOLD_1_415,5268
HOUSEHOLD_1_244,5262
HOUSEHOLD_2_231,5260
FOODS_3_122,5258
HOBBIES_1_225,5250
HOBBIES_1_185,5213
HOUSEHOLD_2_051,5211
HOBBIES_1_386,5200
HOBBIES_1_193,5197
FOODS_2_355,5182
FOODS_3_210,5182
FOODS_3_125,5174
HOUSEHOLD_2_417,5168
HOUSEHOLD_2_024,5165
FOODS_2_037,5160
HOUSEHOLD_2_187,5152
HOBBIES_2_029,5144
HOUSEHOLD_2_480,5135
HOUSEHOLD_2_377,5123
HOUSEHOLD_1_472,5122
FOODS_3_453,5106
HOBBIES_1_058,5097
HOUSEHOLD_2_267,5090
FOODS_1_050,5069
HOUSEHOLD_2_226,5064
HOBBIES_1_002,5059
HOBBIES_2_103,5055
HOBBIES_2_083,5055
HOUSEHOLD_1_302,5052
HOBBIES_1_335,5040
HOBBIES_1_140,5034
HOUSEHOLD_1_311,5034
HOUSEHOLD_1_229,5031
FOODS_2_324,5030
HOUSEHOLD_1_035,5023
FOODS_3_440,5021
FOODS_3_380,5020
HOUSEHOLD_1_015,5016
FOODS_2_206,5012
HOBBIES_1_390,5011
FOODS_3_049,5001
HOBBIES_2_098,4996
HOUSEHOLD_1_221,4987
FOODS_3_085,4982
HOUSEHOLD_1_174,4977
HOUSEHOLD_2_424,4975
FOODS_1_068,4967
FOODS_1_078,4961
FOODS_2_186,4959
FOODS_2_084,4957
HOUSEHOLD_2_311,4956
FOODS_2_111,4952
FOODS_3_221,4952
HOUSEHOLD_2_088,4952
HOUSEHOLD_2_328,4932
HOUSEHOLD_2_391,4917
FOODS_2_298,4908
HOUSEHOLD_1_023,4902
FOODS_3_421,4881
FOODS_3_006,4880
HOBBIES_2_107,4874
HOUSEHOLD_2_048,4873
FOODS_3_710,4872
HOBBIES_1_331,4869
HOUSEHOLD_2_370,4866
HOUSEHOLD_2_270,4856
HOBBIES_1_221,4849
HOBBIES_1_081,4847
FOODS_2_213,4845
HOBBIES_2_088,4841
FOODS_2_305,4838
HOBBIES_1_223,4829
HOUSEHOLD_2_207,4822
HOBBIES_1_247,4821
HOUSEHOLD_2_385,4812
HOUSEHOLD_2_406,4800
FOODS_3_198,4799
HOBBIES_1_063,4797
HOUSEHOLD_2_195,4783
FOODS_2_140,4778
HOUSEHOLD_2_163,4769
FOODS_2_209,4764
HOBBIES_1_418,4758
HOUSEHOLD_2_122,4729
HOUSEHOLD_2_248,4726
HOBBIES_1_339,4723
HOUSEHOLD_2_265,4718
HOUSEHOLD_1_049,4715
HOUSEHOLD_1_190,4710
HOBBIES_1_279,4700
HOBBIES_2_042,4697
HOBBIES_1_128,4694
HOUSEHOLD_1_320,4690
FOODS_3_396,4689
HOUSEHOLD_2_229,4687
FOODS_2_273,4683
HOUSEHOLD_1_267,4683
HOBBIES_2_048,4657
HOBBIES_2_060,4656
FOODS_2_077,4655
HOUSEHOLD_2_466,4652
FOODS_3_751,4647
FOODS_3_358,4636
FOODS_1_029,4609
FOODS_1_039,4609
FOODS_3_597,4598
HOUSEHOLD_1_489,4597
HOBBIES_2_133,4594
HOUSEHOLD_2_367,4591
FOODS_2_040,4590
FOODS_3_777,4590
HOBBIES_1_361,4585
HOBBIES_2_011,4572
HOUSEHOLD_2_166,4565
HOUSEHOLD_2_335,4557
HOBBIES_1_156,4547
FOODS_2_048,4545
FOODS_3_745,4524
HOBBIES_1_163,4521
HOUSEHOLD_1_231,4519
HOUSEHOLD_1_340,4519
HOUSEHOLD_2_261,4514
FOODS_2_243,4507
HOBBIES_1_020,4483
HOBBIES_1_152,4477
HOUSEHOLD_2_209,4474
FOODS_2_203,4459
FOODS_1_189,4459
HOUSEHOLD_2_220,4455
HOUSEHOLD_1_043,4453
HOUSEHOLD_2_173,4439
FOODS_2_350,4435
HOBBIES_1_206,4431
HOUSEHOLD_2_363,4418
HOUSEHOLD_2_235,4408
HOUSEHOLD_2_079,4407
HOUSEHOLD_2_234,4398
HOUSEHOLD_2_296,4391
HOUSEHOLD_2_405,4387
HOBBIES_1_013,4386
FOODS_3_736,4384
HOBBIES_2_121,4382
HOBBIES_1_406,4381
HOBBIES_2_136,4379
HOBBIES_1_121,4376
HOUSEHOLD_2_041,4373
HOUSEHOLD_2_479,4371
HOUSEHOLD_2_039,4364
HOBBIES_1_160,4358
HOUSEHOLD_2_394,4357
FOODS_3_662,4349
FOODS_2_345,4348
HOUSEHOLD_2_475,4346
HOBBIES_1_049,4343
HOUSEHOLD_2_237,4339
FOODS_2_160,4338
HOBBIES_1_227,4336
HOBBIES_2_130,4334
FOODS_3_758,4333
FOODS_3_773,4317
FOODS_2_185,4310
FOODS_3_815,4283
HOUSEHOLD_2_072,4279
HOUSEHOLD_1_052,4275
FOODS_1_125,4271
HOUSEHOLD_1_444,4267
HOUSEHOLD_2_007,4258
HOUSEHOLD_2_461,4256
HOBBIES_1_204,4252
HOUSEHOLD_2_112,4250
HOBBIES_1_293,4246
HOUSEHOLD_2_379,4246
HOUSEHOLD_2_098,4245
FOODS_2_154,4235
HOUSEHOLD_2_337,4233
HOUSEHOLD_2_015,4227
FOODS_3_137,4226
HOUSEHOLD_1_463,4221
HOBBIES_2_146,4218
FOODS_3_549,4213
FOODS_3_806,4213
HOBBIES_1_133,4208
HOBBIES_1_253,4207
HOUSEHOLD_1_367,4204
FOODS_2_179,4199
HOUSEHOLD_2_320,4197
HOUSEHOLD_2_313,4193
HOUSEHOLD_2_378,4188
HOUSEHOLD_2_137,4186
HOUSEHOLD_2_045,4182
HOBBIES_2_126,4171
HOUSEHOLD_2_323,4170
HOBBIES_2_024,4163
FOODS_2_193,4157
FOODS_2_114,4156
FOODS_1_211,4151
HOUSEHOLD_2_221,4149
FOODS_2_270,4147
HOUSEHOLD_1_148,4144
HOBBIES_1_342,4142
FOODS_3_343,4136
HOBBIES_2_096,4135
HOBBIES_1_183,4134
HOBBIES_1_161,4131
FOODS_3_110,4128
HOUSEHOLD_2_067,4125
FOODS_2_207,4125
HOUSEHOLD_1_400,4120
HOUSEHOLD_1_315,4118
HOUSEHOLD_2_029,4116
HOUSEHOLD_2_326,4113
HOUSEHOLD_2_223,4097
FOODS_2_191,4096
HOBBIES_1_265,4096
HOBBIES_1_001,4093
HOUSEHOLD_2_327,4061
FOODS_3_143,4052
HOUSEHOLD_2_053,4044
HOBBIES_1_106,4026
FOODS_2_354,4025
FOODS_2_161,4019
FOODS_1_151,4018
HOUSEHOLD_2_501,4018
HOUSEHOLD_2_496,4017
FOODS_2_328,4016
HOBBIES_1_289,4003
HOUSEHOLD_1_076,4001
HOUSEHOLD_1_189,4000
FOODS_2_265,4000
HOUSEHOLD_1_022,3999
HOBBIES_1_306,3993
HOBBIES_1_273,3972
HOBBIES_2_063,3968
HOUSEHOLD_1_335,3965
HOUSEHOLD_1_161,3961
HOBBIES_2_002,3961
HOBBIES_1_165,3958
HOUSEHOLD_1_098,3954
FOODS_1_008,3949
HOUSEHOLD_1_261,3944
HOUSEHOLD_1_150,3941
FOODS_2_015,3939
HOUSEHOLD_2_055,3937
HOBBIES_1_120,3933
FOODS_3_016,3931
HOUSEHOLD_2_386,3926
HOBBIES_1_091,3909
HOBBIES_1_203,3876
HOUSEHOLD_2_152,3874
HOUSEHOLD_2_013,3866
HOUSEHOLD_2_214,3847
FOODS_3_735,3835
HOUSEHOLD_2_484,3828
FOODS_3_602,3820
HOUSEHOLD_2_180,3819
FOODS_3_576,3819
HOBBIES_1_419,3817
FOODS_3_722,3813
FOODS_2_300,3809
HOBBIES_1_024,3802
HOBBIES_1_347,3797
FOODS_3_033,3791
HOUSEHOLD_2_167,3787
FOODS_3_004,3778
FOODS_3_436,3771
FOODS_3_018,3765
HOBBIES_2_122,3760
HOBBIES_2_148,3759
HOUSEHOLD_2_435,3755
HOUSEHOLD_2_293,3746
FOODS_1_057,3738
HOBBIES_1_405,3735
HOBBIES_1_259,3734
HOBBIES_1_095,3730
FOODS_2_094,3726
FOODS_3_036,3725
HOBBIES_1_368,3723
HOBBIES_2_061,3722
HOUSEHOLD_2_382,3718
HOBBIES_2_116,3718
HOUSEHOLD_1_337,3716
HOUSEHOLD_2_031,3713
HOUSEHOLD_2_111,3712
HOUSEHOLD_2_109,3707
HOUSEHOLD_2_179,3703
HOUSEHOLD_2_206,3693
FOODS_2_127,3690
HOUSEHOLD_1_419,3688
HOBBIES_1_094,3687
FOODS_3_779,3678
HOUSEHOLD_2_260,3676
HOUSEHOLD_2_302,3673
HOUSEHOLD_2_198,3670
HOUSEHOLD_2_404,3667
HOUSEHOLD_2_436,3660
HOUSEHOLD_2_081,3660
HOUSEHOLD_2_455,3658
HOUSEHOLD_1_296,3655
FOODS_3_430,3646
HOBBIES_1_171,3631
HOUSEHOLD_2_022,3619
HOUSEHOLD_2_454,3617
HOUSEHOLD_2_332,3612
HOBBIES_1_251,3606
HOUSEHOLD_2_148,3601
FOODS_3_119,3597
HOBBIES_1_299,3596
HOBBIES_2_078,3580
HOBBIES_2_140,3576
HOBBIES_1_333,3574
HOUSEHOLD_1_263,3570
FOODS_2_280,3561
HOBBIES_2_018,3559
FOODS_1_148,3559
FOODS_3_720,3557
HOUSEHOLD_2_182,3546
HOUSEHOLD_1_044,3538
FOODS_2_313,3532
HOUSEHOLD_2_361,3531
FOODS_3_527,3530
FOODS_2_069,3528
HOUSEHOLD_1_057,3523
FOODS_3_619,3516
HOBBIES_1_117,3516
HOUSEHOLD_2_236,3516
FOODS_2_281,3515
HOUSEHOLD_2_352,3510
FOODS_2_089,3505
HOBBIES_2_128,3504
FOODS_3_510,3503
HOUSEHOLD_2_028,3500
HOUSEHOLD_1_501,3488
HOUSEHOLD_2_398,3484
HOUSEHOLD_2_171,3480
HOUSEHOLD_2_252,3471
HOBBIES_1_377,3461
HOUSEHOLD_2_407,3452
HOUSEHOLD_2_433,3447
HOUSEHOLD_1_500,3444
HOUSEHOLD_1_276,3441
HOBBIES_2_118,3434
HOBBIES_2_069,3424
HOBBIES_1_026,3424
FOODS_3_262,3419
HOBBIES_1_060,3414
HOUSEHOLD_2_334,3412
FOODS_3_529,3403
HOUSEHOLD_2_019,3397
HOUSEHOLD_1_009,3390
HOUSEHOLD_1_435,3386
HOUSEHOLD_2_269,3385
HOBBIES_1_334,3383
HOUSEHOLD_2_264,3363
HOUSEHOLD_2_345,3359
HOBBIES_2_051,3358
HOUSEHOLD_1_201,3354
HOUSEHOLD_2_400,3343
FOODS_2_372,3343
FOODS_2_365,3334
HOUSEHOLD_2_156,3327
FOODS_3_548,3326
HOBBIES_1_184,3320
HOUSEHOLD_2_283,3319
HOUSEHOLD_2_317,3310
FOODS_3_798,3307
FOODS_1_060,3304
HOUSEHOLD_2_255,3301
HOUSEHOLD_2_473,3290
HOBBIES_1_303,3280
HOBBIES_1_257,3277
HOUSEHOLD_1_271,3276
HOBBIES_1_069,3270
HOBBIES_1_392,3268
HOUSEHOLD_2_482,3264
HOBBIES_2_046,3253
HOUSEHOLD_2_105,3247
HOUSEHOLD_1_484,3243
HOUSEHOLD_2_056,3229
HOUSEHOLD_2_131,3227
HOBBIES_1_403,3222
HOUSEHOLD_2_462,3221
HOBBIES_1_077,3220
HOUSEHOLD_1_199,3214
HOBBIES_2_093,3213
FOODS_3_443,3210
HOUSEHOLD_2_121,3209
HOBBIES_2_004,3200
HOUSEHOLD_2_339,3197
HOUSEHOLD_2_271,3196
HOUSEHOLD_2_188,3195
HOBBIES_1_053,3194
HOBBIES_2_068,3187
HOUSEHOLD_1_405,3184
HOBBIES_2_022,3182
FOODS_3_111,3181
HOUSEHOLD_2_425,3180
HOBBIES_1_315,3174
FOODS_1_126,3174
HOUSEHOLD_2_095,3171
HOBBIES_2_147,3165
HOUSEHOLD_2_514,3150
FOODS_3_353,3143
FOODS_3_613,3139
FOODS_3_799,3138
HOUSEHOLD_2_277,3133
FOODS_3_003,3131
FOODS_2_250,3119
HOUSEHOLD_2_104,3118
HOBBIES_1_114,3115
HOBBIES_1_107,3112
FOODS_3_270,3108
HOBBIES_1_271,3098
FOODS_3_366,3097
FOODS_2_007,3088
HOUSEHOLD_2_103,3073
FOODS_1_056,3071
HOUSEHOLD_2_272,3070
HOBBIES_1_035,3066
HOBBIES_1_305,3062
HOUSEHOLD_2_402,3059
FOODS_3_009,3059
FOODS_2_155,3059
FOODS_3_471,3057
HOUSEHOLD_2_009,3054
HOBBIES_1_262,3048
HOBBIES_1_176,3044
HOUSEHOLD_2_279,3044
FOODS_2_387,3038
HOUSEHOLD_2_014,3034
HOUSEHOLD_2_063,3024
HOBBIES_1_007,3014
FOODS_1_089,3009
FOODS_1_022,3008
HOBBIES_2_149,3008
HOUSEHOLD_1_534,3000
HOUSEHOLD_2_351,3000
HOUSEHOLD_2_114,2998
FOODS_1_212,2989
HOUSEHOLD_2_357,2988
HOBBIES_1_118,2985
HOUSEHOLD_2_303,2985
HOBBIES_1_391,2985
HOBBIES_1_246,2981
FOODS_2_187,2976
FOODS_3_364,2974
HOUSEHOLD_1_253,2972
FOODS_3_743,2971
HOUSEHOLD_1_332,2966
FOODS_3_173,2956
HOUSEHOLD_2_481,2956
HOUSEHOLD_1_108,2954
HOBBIES_1_110,2946
FOODS_3_409,2945
FOODS_3_284,2939
FOODS_3_017,2937
HOUSEHOLD_1_476,2934
HOBBIES_1_066,2931
HOBBIES_2_105,2925
FOODS_2_268,2924
FOODS_2_102,2923
HOBBIES_1_322,2923
HOUSEHOLD_2_476,2914
HOBBIES_2_016,2913
FOODS_3_180,2906
HOUSEHOLD_2_362,2902
FOODS_3_417,2902
HOUSEHOLD_2_224,2901
HOUSEHOLD_2_083,2864
HOUSEHOLD_2_399,2854
HOUSEHOLD_2_010,2852
FOODS_3_165,2851
HOBBIES_1_290,2850
HOUSEHOLD_2_420,2845
HOBBIES_1_340,2841
HOUSEHOLD_2_108,2839
HOUSEHOLD_2_127,2838
FOODS_3_507,2838
HOBBIES_1_082,2835
FOODS_3_713,2832
FOODS_2_253,2830
HOUSEHOLD_2_008,2830
HOUSEHOLD_2_046,2830
HOUSEHOLD_2_168,2824
FOODS_2_087,2823
HOUSEHOLD_2_038,2814
FOODS_3_521,2811
FOODS_1_131,2806
HOBBIES_1_360,2804
HOUSEHOLD_2_498,2802
HOBBIES_1_346,2801
FOODS_2_379,2789
HOBBIES_1_093,2785
HOBBIES_1_376,2764
HOUSEHOLD_2_242,2759
HOBBIES_1_274,2756
HOBBIES_2_123,2746
HOBBIES_1_250,2733
HOUSEHOLD_1_388,2725
HOBBIES_1_197,2724
HOUSEHOLD_1_116,2720
HOBBIES_2_017,2720
HOBBIES_1_422,2715
HOUSEHOLD_2_292,2711
HOBBIES_1_224,2710
FOODS_2_341,2706
HOUSEHOLD_2_494,2700
FOODS_2_389,2697
FOODS_1_077,2689
HOUSEHOLD_1_020,2682
HOBBIES_1_410,2679
HOUSEHOLD_1_187,2672
HOUSEHOLD_2_233,2664
HOBBIES_2_050,2658
HOUSEHOLD_2_291,2653
HOUSEHOLD_2_107,2652
HOUSEHOLD_2_445,2648
HOUSEHOLD_1_237,2641
FOODS_3_796,2641
HOBBIES_1_104,2640
HOUSEHOLD_2_208,2637
FOODS_2_046,2637
HOUSEHOLD_2_464,2634
FOODS_1_033,2632
HOBBIES_1_395,2631
FOODS_2_310,2630
HOUSEHOLD_1_064,2626
FOODS_2_165,2623
HOBBIES_2_039,2623
HOUSEHOLD_2_126,2620
HOBBIES_1_126,2618
HOBBIES_2_074,2618
FOODS_3_164,2617
HOBBIES_1_292,2615
HOBBIES_1_138,2592
HOUSEHOLD_1_152,2589
FOODS_3_371,2585
HOBBIES_1_051,2584
HOUSEHOLD_1_209,2583
FOODS_2_097,2575
HOBBIES_1_175,2563
HOBBIES_2_113,2556
HOUSEHOLD_2_099,2553
HOUSEHOLD_2_422,2551
HOUSEHOLD_2_516,2543
HOUSEHOLD_1_159,2541
FOODS_2_369,2541
HOUSEHOLD_2_150,2540
HOBBIES_1_218,2535
HOBBIES_1_033,2511
FOODS_3_790,2510
FOODS_2_287,2507
HOBBIES_1_365,2505
HOUSEHOLD_2_460,2505
HOUSEHOLD_2_100,2498
HOBBIES_1_304,2498
FOODS_3_359,2497
HOBBIES_1_243,2495
HOUSEHOLD_2_506,2493
HOBBIES_2_071,2483
HOBBIES_1_366,2474
HOUSEHOLD_2_300,2462
HOUSEHOLD_2_129,2459
HOBBIES_1_362,2455
FOODS_2_337,2455
HOBBIES_2_058,2453
FOODS_3_038,2448
FOODS_3_209,2448
HOBBIES_1_393,2445
HOBBIES_2_020,2442
HOUSEHOLD_2_125,2435
HOBBIES_2_112,2426
HOUSEHOLD_2_153,2420
HOUSEHOLD_1_092,2417
HOUSEHOLD_2_387,2409
HOBBIES_1_318,2408
HOBBIES_2_057,2405
FOODS_2_259,2404
FOODS_3_691,2398
HOUSEHOLD_2_493,2393
FOODS_3_254,2389
HOUSEHOLD_1_085,2385
HOUSEHOLD_2_218,2380
HOUSEHOLD_2_430,2373
HOUSEHOLD_2_058,2372
FOODS_2_395,2372
HOUSEHOLD_2_069,2370
HOBBIES_1_396,2361
HOBBIES_2_081,2358
FOODS_3_690,2358
HOUSEHOLD_2_165,2349
HOBBIES_2_062,2346
HOUSEHOLD_2_004,2342
HOUSEHOLD_1_286,2339
FOODS_2_006,2337
HOBBIES_1_344,2336
HOUSEHOLD_2_205,2335
HOUSEHOLD_2_333,2322
HOBBIES_2_008,2317
HOUSEHOLD_2_023,2311
HOUSEHOLD_2_249,2311
FOODS_3_633,2293
HOUSEHOLD_2_340,2290
HOBBIES_2_102,2289
FOODS_2_147,2286
HOBBIES_2_137,2282
HOUSEHOLD_2_032,2282
HOUSEHOLD_2_274,2280
HOUSEHOLD_2_489,2280
FOODS_1_179,2273
HOUSEHOLD_2_174,2271
HOBBIES_1_311,2270
FOODS_3_575,2255
HOUSEHOLD_2_414,2250
HOBBIES_1_359,2249
HOUSEHOLD_2_116,2245
HOBBIES_2_114,2243
HOBBIES_2_141,2231
HOBBIES_2_101,2227
FOODS_2_159,2225
FOODS_3_088,2222
HOUSEHOLD_1_314,2222
HOBBIES_2_006,2221
HOBBIES_2_125,2219
FOODS_2_393,2219
HOBBIES_1_113,2217
HOBBIES_2_139,2210
HOUSEHOLD_2_164,2210
HOBBIES_1_046,2207
HOBBIES_2_143,2205
HOUSEHOLD_2_474,2203
HOBBIES_1_307,2200
FOODS_1_111,2198
HOUSEHOLD_2_123,2189
HOBBIES_1_314,2184
HOBBIES_2_087,2174
HOUSEHOLD_2_413,2169
HOBBIES_1_162,2167
HOUSEHOLD_1_466,2165
HOUSEHOLD_2_286,2165
HOBBIES_2_041,2149
FOODS_3_256,2138
HOUSEHOLD_1_297,2126
HOBBIES_2_052,2121
HOUSEHOLD_2_144,2117
HOUSEHOLD_2_158,2115
HOUSEHOLD_2_415,2097
HOBBIES_1_294,2095
FOODS_2_168,2095
FOODS_3_626,2093
FOODS_2_129,2087
FOODS_2_068,2086
HOBBIES_1_083,2083
FOODS_2_017,2083
FOODS_3_696,2063
HOUSEHOLD_1_137,2060
FOODS_2_254,2058
HOUSEHOLD_2_441,2056
HOBBIES_2_044,2052
FOODS_2_057,2049
HOBBIES_2_092,2048
HOUSEHOLD_2_478,2048
FOODS_1_084,2047
HOUSEHOLD_2_227,2047
HOBBIES_2_049,2042
HOUSEHOLD_1_036,2042
HOUSEHOLD_2_204,2039
HOBBIES_2_104,2039
HOBBIES_1_027,2033
HOBBIES_1_229,2027
FOODS_2_271,2023
HOUSEHOLD_1_264,2020
FOODS_3_022,2017
FOODS_1_160,1998
HOUSEHOLD_1_242,1991
HOUSEHOLD_2_146,1990
HOBBIES_1_188,1981
HOUSEHOLD_2_359,1977
HOUSEHOLD_1_139,1976
HOUSEHOLD_2_177,1963
HOBBIES_1_284,1958
HOBBIES_2_054,1954
FOODS_3_337,1953
HOUSEHOLD_2_091,1951
HOUSEHOLD_1_250,1950
HOBBIES_1_214,1950
FOODS_3_512,1949
HOBBIES_2_097,1946
HOUSEHOLD_2_469,1939
HOUSEHOLD_2_106,1936
FOODS_3_500,1936
HOBBIES_2_019,1933
HOBBIES_1_102,1933
HOBBIES_1_135,1932
HOUSEHOLD_2_503,1931
FOODS_3_563,1928
HOBBIES_2_072,1919
HOUSEHOLD_2_253,1916
HOUSEHOLD_2_463,1893
HOBBIES_1_205,1889
HOBBIES_2_013,1881
HOUSEHOLD_2_080,1875
HOUSEHOLD_2_280,1865
HOBBIES_1_401,1851
HOUSEHOLD_2_338,1850
HOUSEHOLD_2_508,1847
HOUSEHOLD_2_258,1841
HOBBIES_2_109,1840
HOUSEHOLD_2_243,1837
HOUSEHOLD_2_276,1834
HOBBIES_2_026,1827
HOBBIES_2_110,1824
HOUSEHOLD_1_496,1823
FOODS_3_693,1813
HOBBIES_1_263,1812
HOBBIES_2_045,1809
HOBBIES_1_245,1808
HOUSEHOLD_2_290,1806
HOBBIES_1_191,1798
HOUSEHOLD_2_040,1793
HOUSEHOLD_2_254,1787
HOUSEHOLD_2_504,1784
HOUSEHOLD_2_304,1776
HOBBIES_1_267,1773
HOUSEHOLD_1_512,1770
HOUSEHOLD_2_364,1760
FOODS_3_517,1759
HOBBIES_1_385,1758
HOUSEHOLD_2_393,1754
HOUSEHOLD_2_210,1753
HOBBIES_2_038,1753
HOUSEHOLD_1_274,1749
HOUSEHOLD_1_526,1747
HOBBIES_1_112,1743
HOUSEHOLD_2_263,1742
HOBBIES_2_135,1736
HOUSEHOLD_2_192,1727
FOODS_3_338,1727
HOBBIES_1_039,1715
HOUSEHOLD_2_372,1711
HOBBIES_1_230,1710
HOUSEHOLD_2_092,1706
HOUSEHOLD_2_314,1698
HOBBIES_1_219,1696
HOBBIES_2_094,1690
HOBBIES_2_034,1683
FOODS_1_079,1681
FOODS_2_090,1678
FOODS_3_350,1671
HOBBIES_2_073,1670
FOODS_3_737,1664
HOUSEHOLD_1_423,1662
HOUSEHOLD_1_433,1658
HOBBIES_1_217,1635
FOODS_3_466,1628
HOUSEHOLD_2_418,1618
HOBBIES_2_144,1614
HOUSEHOLD_2_428,1612
HOBBIES_1_272,1606
FOODS_2_390,1605
FOODS_2_362,1604
HOUSEHOLD_2_189,1603
HOBBIES_2_070,1599
HOUSEHOLD_2_138,1598
HOUSEHOLD_2_429,1595
HOUSEHOLD_2_169,1590
FOODS_2_226,1581
HOBBIES_2_066,1578
HOUSEHOLD_2_006,1568
HOUSEHOLD_1_308,1566
HOBBIES_2_001,1561
HOUSEHOLD_2_306,1560
HOUSEHOLD_1_054,1557
HOUSEHOLD_2_360,1557
HOUSEHOLD_2_458,1540
HOUSEHOLD_2_432,1540
HOBBIES_1_174,1538
HOUSEHOLD_1_163,1537
HOBBIES_2_056,1534
HOBBIES_2_037,1534
HOBBIES_1_325,1531
HOBBIES_2_090,1531
HOBBIES_2_064,1524
HOBBIES_1_070,1511
HOBBIES_1_170,1510
HOUSEHOLD_2_034,1509
FOODS_3_601,1505
HOBBIES_2_080,1504
HOBBIES_1_302,1501
HOBBIES_1_011,1500
HOUSEHOLD_2_456,1490
HOBBIES_1_283,1484
HOBBIES_1_402,1474
HOUSEHOLD_2_026,1466
HOUSEHOLD_2_141,1461
HOBBIES_2_005,1454
HOUSEHOLD_2_094,1452
HOBBIES_2_067,1449
HOUSEHOLD_1_104,1443
HOUSEHOLD_2_459,1443
HOBBIES_2_134,1442
HOUSEHOLD_2_017,1438
HOBBIES_1_003,1435
FOODS_3_296,1433
FOODS_3_260,1408
FOODS_2_239,1405
HOBBIES_1_285,1405
HOBBIES_1_065,1401
HOUSEHOLD_1_402,1400
HOBBIES_2_055,1397
HOBBIES_2_095,1396
HOUSEHOLD_2_132,1388
HOUSEHOLD_1_260,1387
HOUSEHOLD_2_020,1362
HOUSEHOLD_1_523,1357
FOODS_2_252,1349
HOUSEHOLD_2_097,1321
HOUSEHOLD_2_211,1319
HOBBIES_1_180,1317
HOUSEHOLD_2_318,1317
HOBBIES_1_375,1316
HOUSEHOLD_2_066,1307
HOBBIES_1_125,1301
HOUSEHOLD_1_258,1299
HOBBIES_2_132,1295
HOUSEHOLD_2_085,1294
HOBBIES_1_190,1288
HOUSEHOLD_2_134,1285
FOODS_2_096,1282
HOBBIES_1_018,1279
HOBBIES_2_065,1279
FOODS_3_255,1269
HOBBIES_1_336,1269
HOUSEHOLD_2_446,1245
HOBBIES_1_136,1222
HOBBIES_2_086,1220
HOBBIES_1_192,1208
HOUSEHOLD_1_502,1194
HOUSEHOLD_2_194,1193
HOUSEHOLD_2_330,1189
HOUSEHOLD_2_502,1185
HOUSEHOLD_2_162,1182
HOBBIES_1_269,1177
HOUSEHOLD_2_151,1168
HOUSEHOLD_2_065,1163
HOUSEHOLD_2_018,1160
HOUSEHOLD_2_147,1155
HOBBIES_2_014,1147
HOBBIES_1_186,1142
HOBBIES_2_021,1135
HOBBIES_1_062,1133
HOUSEHOLD_1_300,1131
FOODS_2_071,1123
HOUSEHOLD_2_515,1121
HOUSEHOLD_2_202,1121
FOODS_3_171,1121
HOBBIES_2_030,1117
HOBBIES_2_035,1113
HOBBIES_2_127,1111
HOBBIES_2_015,1111
