date,store_id,state_id,cat_id,total_sales,average_price
2013-07-17,WI_1,WI,HOUSEHOLD,484,5.408325471698113
2013-07-17,TX_3,TX,HOUSEHOLD,621,5.421760563380281
2013-07-17,WI_2,WI,HOUSEHOLD,491,5.406493506493508
2013-07-17,WI_3,WI,HOBBIES,159,5.268499999999999
2013-07-17,CA_4,CA,HOBBIES,269,5.324192825112107
2013-07-17,TX_2,TX,HOBBIES,340,5.1950106609808095
2013-07-17,TX_1,TX,HOUSEHOLD,678,5.419848130841121
2013-07-17,CA_3,CA,HOUSEHOLD,1600,5.377375296912113
2013-07-17,WI_2,WI,FOODS,2723,3.2930579216354334
2013-07-17,CA_3,CA,FOODS,3563,3.2008695652173906
2013-07-17,WI_3,WI,HOUSEHOLD,415,5.428507638072854
2013-07-18,CA_2,CA,HOUSEHOLD,799,5.372684085510689
2013-07-18,WI_3,WI,FOODS,2360,3.307158703071672
2013-07-18,WI_1,WI,HOBBIES,305,5.374928425357872
2013-07-18,CA_1,CA,HOBBIES,329,5.226804123711339
2013-07-18,TX_2,TX,FOODS,2768,3.2269609507640067
2013-07-18,CA_3,CA,FOODS,3850,3.2008695652173906
2013-07-18,WI_1,WI,HOUSEHOLD,474,5.408325471698113
2013-07-18,CA_4,CA,HOBBIES,350,5.324192825112107
2013-07-18,CA_1,CA,HOUSEHOLD,735,5.406837806301051
2013-07-18,TX_2,TX,HOBBIES,377,5.1950106609808095
2013-07-18,TX_3,TX,HOBBIES,285,5.185188284518828
2013-07-18,WI_3,WI,HOBBIES,191,5.268499999999999
2013-07-18,CA_3,CA,HOUSEHOLD,1528,5.377375296912113
2013-07-18,CA_2,CA,HOBBIES,329,5.265484536082473
2013-07-18,TX_3,TX,FOODS,2225,3.215191637630661
2013-07-18,TX_3,TX,HOUSEHOLD,544,5.421760563380281
2013-07-18,WI_2,WI,FOODS,2526,3.2930579216354334
2013-07-18,WI_1,WI,FOODS,2131,3.2913967437874887
2013-07-18,WI_2,WI,HOBBIES,192,5.200759493670886
2013-07-18,CA_4,CA,HOUSEHOLD,387,5.451456077015642
2013-07-18,WI_3,WI,HOUSEHOLD,438,5.428507638072854
2013-07-18,WI_2,WI,HOUSEHOLD,593,5.406493506493508
2013-07-18,TX_1,TX,HOBBIES,225,5.368315789473685
2013-07-18,CA_3,CA,HOBBIES,430,5.298927835051544
2013-07-18,TX_1,TX,FOODS,1778,3.2114175918018786
2013-07-18,TX_1,TX,HOUSEHOLD,579,5.419848130841121
2013-07-18,CA_4,CA,FOODS,1523,3.267631118881119
2013-07-18,CA_2,CA,FOODS,1883,2.9985843714609297
2013-07-18,TX_2,TX,HOUSEHOLD,959,5.371941520467836
2013-07-18,CA_1,CA,FOODS,2828,3.2590715502555363
2013-07-19,WI_1,WI,HOUSEHOLD,597,5.408325471698113
2013-07-19,TX_3,TX,FOODS,2020,3.215191637630661
2013-07-19,WI_2,WI,HOBBIES,191,5.200759493670886
2013-07-19,TX_2,TX,HOUSEHOLD,1192,5.371941520467836
2013-07-19,CA_4,CA,FOODS,1750,3.267631118881119
2013-07-19,CA_2,CA,FOODS,2094,2.9985843714609297
2013-07-19,CA_3,CA,HOBBIES,500,5.298927835051544
2013-07-19,WI_3,WI,HOUSEHOLD,624,5.428507638072854
2013-07-19,TX_1,TX,FOODS,1642,3.2114175918018786
2013-07-19,CA_3,CA,FOODS,3849,3.2008695652173906
2013-07-19,CA_1,CA,HOBBIES,531,5.226804123711339
2013-07-19,WI_3,WI,FOODS,2452,3.307158703071672
2013-07-19,CA_1,CA,FOODS,3203,3.2590715502555363
2013-07-19,TX_1,TX,HOBBIES,280,5.368315789473685
2013-07-19,CA_4,CA,HOBBIES,290,5.324192825112107
2013-07-19,WI_1,WI,HOBBIES,347,5.374928425357872
2013-07-19,CA_4,CA,HOUSEHOLD,439,5.451456077015642
2013-07-19,TX_1,TX,HOUSEHOLD,634,5.419848130841121
2013-07-19,CA_3,CA,HOUSEHOLD,1549,5.377375296912113
2013-07-19,WI_2,WI,HOUSEHOLD,735,5.406493506493508
2013-07-19,WI_1,WI,FOODS,2130,3.2913967437874887
2013-07-19,CA_1,CA,HOUSEHOLD,940,5.406837806301051
2013-07-19,TX_2,TX,FOODS,2856,3.2269609507640067
2013-07-19,CA_2,CA,HOBBIES,354,5.265484536082473
2013-07-19,TX_3,TX,HOBBIES,241,5.185188284518828
2013-07-19,WI_3,WI,HOBBIES,234,5.268499999999999
2013-07-19,TX_2,TX,HOBBIES,407,5.1950106609808095
2013-07-19,TX_3,TX,HOUSEHOLD,636,5.421760563380281
2013-07-19,WI_2,WI,FOODS,2593,3.2930579216354334
2013-07-19,CA_2,CA,HOUSEHOLD,884,5.372684085510689
2013-07-20,CA_3,CA,FOODS,4701,3.2022742759795575
2013-07-20,TX_3,TX,HOUSEHOLD,705,5.418464243845251
2013-07-20,TX_2,TX,HOUSEHOLD,1184,5.385005793742756
2013-07-20,WI_1,WI,FOODS,2301,3.285187074829932
2013-07-20,CA_1,CA,HOBBIES,636,5.346127049180327
2013-07-20,TX_1,TX,FOODS,2001,3.2167120954003408
2013-07-20,TX_3,TX,HOBBIES,287,5.185188284518827
2013-07-20,WI_3,WI,HOBBIES,272,5.342670807453416
2013-07-20,TX_2,TX,FOODS,3386,3.2289585097375113
2013-07-20,WI_1,WI,HOBBIES,533,5.374805725971369
2013-07-20,CA_3,CA,HOUSEHOLD,1936,5.3548170011806375
2013-07-20,WI_2,WI,HOBBIES,241,5.186344537815125
2013-07-20,CA_4,CA,HOBBIES,335,5.31731543624161
2013-07-20,WI_3,WI,FOODS,2404,3.303151618398638
2013-07-20,WI_2,WI,HOUSEHOLD,669,5.397842907385697
2013-07-20,CA_1,CA,FOODS,3799,3.258323404255319
2013-07-20,CA_2,CA,HOBBIES,506,5.258292181069957
2013-07-20,WI_3,WI,HOUSEHOLD,536,5.420549065420561
2013-07-20,CA_4,CA,HOUSEHOLD,466,5.445658362989321
2013-07-20,CA_4,CA,FOODS,1799,3.2691972076788836
2013-07-20,WI_1,WI,HOUSEHOLD,705,5.400516431924882
2013-07-20,TX_1,TX,HOBBIES,285,5.3643789473684205
2013-07-20,CA_1,CA,HOUSEHOLD,1103,5.39707656612529
2013-07-20,TX_3,TX,FOODS,2244,3.2130173913043474
2013-07-20,TX_2,TX,HOBBIES,596,5.101520833333334
2013-07-20,TX_1,TX,HOUSEHOLD,833,5.422229965156795
2013-07-20,CA_2,CA,HOUSEHOLD,1351,5.366406619385343
2013-07-20,CA_2,CA,FOODS,2418,2.991546275395034
2013-07-20,CA_3,CA,HOBBIES,682,5.343053278688523
2013-07-20,WI_2,WI,FOODS,2613,3.294159592529711
2013-07-21,CA_4,CA,HOBBIES,277,5.31731543624161
2013-07-21,TX_1,TX,FOODS,2259,3.2167120954003408
2013-07-21,WI_1,WI,HOBBIES,310,5.374805725971369
2013-07-21,TX_3,TX,HOBBIES,325,5.185188284518827
2013-07-21,TX_3,TX,HOUSEHOLD,743,5.418464243845251
2013-07-21,WI_2,WI,HOBBIES,179,5.186344537815125
2013-07-21,CA_1,CA,HOBBIES,754,5.346127049180327
2013-07-21,CA_2,CA,HOBBIES,501,5.258292181069957
2013-07-21,WI_1,WI,HOUSEHOLD,628,5.400516431924882
2013-07-21,WI_2,WI,HOUSEHOLD,669,5.397842907385697
2013-07-21,CA_1,CA,FOODS,3908,3.258323404255319
2013-07-21,WI_2,WI,FOODS,2069,3.294159592529711
2013-07-21,CA_1,CA,HOUSEHOLD,1251,5.39707656612529
2013-07-21,TX_2,TX,HOUSEHOLD,1320,5.385005793742756
2013-07-21,TX_1,TX,HOBBIES,227,5.3643789473684205
2013-07-21,WI_3,WI,FOODS,2136,3.303151618398638
2013-07-21,TX_2,TX,FOODS,3674,3.2289585097375113
2013-07-21,CA_3,CA,HOUSEHOLD,2036,5.3548170011806375
2013-07-21,CA_4,CA,FOODS,1824,3.2691972076788836
2013-07-21,CA_2,CA,FOODS,2440,2.991546275395034
2013-07-21,CA_4,CA,HOUSEHOLD,459,5.445658362989321
2013-07-21,WI_1,WI,FOODS,2202,3.285187074829932
2013-07-21,CA_2,CA,HOUSEHOLD,1289,5.366406619385343
2013-07-21,TX_2,TX,HOBBIES,496,5.101520833333334
2013-07-21,TX_3,TX,FOODS,2575,3.2130173913043474
2013-07-21,TX_1,TX,HOUSEHOLD,920,5.422229965156795
2013-07-21,CA_3,CA,HOBBIES,574,5.343053278688523
2013-07-21,WI_3,WI,HOUSEHOLD,567,5.420549065420561
2013-07-21,CA_3,CA,FOODS,5247,3.2022742759795575
2013-07-21,WI_3,WI,HOBBIES,180,5.342670807453416
2013-07-22,CA_1,CA,HOBBIES,349,5.346127049180327
2013-07-22,TX_3,TX,HOUSEHOLD,587,5.418464243845251
2013-07-22,TX_1,TX,HOUSEHOLD,542,5.422229965156795
2013-07-22,WI_3,WI,HOUSEHOLD,527,5.420549065420561
2013-07-22,WI_2,WI,FOODS,2063,3.294159592529711
2013-07-22,WI_1,WI,HOUSEHOLD,474,5.400516431924882
2013-07-22,TX_2,TX,HOBBIES,337,5.101520833333334
2013-07-22,CA_4,CA,HOBBIES,258,5.31731543624161
2013-07-22,TX_1,TX,HOBBIES,227,5.3643789473684205
2013-07-22,CA_4,CA,HOUSEHOLD,376,5.445658362989321
2013-07-22,TX_2,TX,FOODS,2859,3.2289585097375113
2013-07-22,WI_3,WI,FOODS,1779,3.303151618398638
2013-07-22,CA_3,CA,FOODS,3849,3.2022742759795575
2013-07-22,CA_3,CA,HOUSEHOLD,1632,5.3548170011806375
2013-07-22,TX_3,TX,FOODS,2087,3.2130173913043474
2013-07-22,CA_2,CA,FOODS,1560,2.991546275395034
2013-07-22,CA_1,CA,HOUSEHOLD,812,5.39707656612529
2013-07-22,CA_2,CA,HOBBIES,251,5.258292181069957
2013-07-22,TX_2,TX,HOUSEHOLD,901,5.385005793742756
2013-07-22,WI_2,WI,HOBBIES,182,5.186344537815125
2013-07-22,CA_4,CA,FOODS,1647,3.2691972076788836
2013-07-22,WI_1,WI,FOODS,1768,3.285187074829932
2013-07-22,WI_3,WI,HOBBIES,254,5.342670807453416
2013-07-22,CA_3,CA,HOBBIES,515,5.343053278688523
2013-07-22,WI_1,WI,HOBBIES,216,5.374805725971369
2013-07-22,TX_1,TX,FOODS,1849,3.2167120954003408
2013-07-22,WI_2,WI,HOUSEHOLD,525,5.397842907385697
2013-07-22,CA_2,CA,HOUSEHOLD,755,5.366406619385343
2013-07-22,TX_3,TX,HOBBIES,245,5.185188284518827
2013-07-22,CA_1,CA,FOODS,2777,3.258323404255319
2013-07-23,CA_2,CA,HOBBIES,308,5.258292181069957
2013-07-23,TX_3,TX,HOBBIES,208,5.185188284518827
2013-07-23,CA_1,CA,FOODS,2714,3.258323404255319
2013-07-23,WI_3,WI,HOUSEHOLD,433,5.420549065420561
2013-07-23,CA_3,CA,HOBBIES,641,5.343053278688523
2013-07-23,WI_2,WI,FOODS,1931,3.294159592529711
2013-07-23,WI_1,WI,HOUSEHOLD,513,5.400516431924882
2013-07-23,CA_1,CA,HOBBIES,444,5.346127049180327
2013-07-23,CA_1,CA,HOUSEHOLD,727,5.39707656612529
2013-07-23,CA_2,CA,HOUSEHOLD,748,5.366406619385343
2013-07-23,WI_1,WI,FOODS,1693,3.285187074829932
2013-07-23,CA_4,CA,FOODS,1456,3.2691972076788836
2013-07-23,CA_4,CA,HOUSEHOLD,386,5.445658362989321
2013-07-23,TX_3,TX,FOODS,2119,3.2130173913043474
2013-07-23,TX_3,TX,HOUSEHOLD,614,5.418464243845251
2013-07-23,CA_2,CA,FOODS,1534,2.991546275395034
2013-07-23,WI_2,WI,HOUSEHOLD,526,5.397842907385697
2013-07-23,CA_3,CA,HOUSEHOLD,1494,5.3548170011806375
2013-07-23,WI_3,WI,HOBBIES,132,5.342670807453416
2013-07-23,TX_1,TX,HOBBIES,256,5.3643789473684205
2013-07-23,TX_2,TX,HOBBIES,403,5.101520833333334
2013-07-23,CA_4,CA,HOBBIES,315,5.31731543624161
2013-07-23,TX_2,TX,HOUSEHOLD,806,5.385005793742756
2013-07-23,TX_1,TX,FOODS,1789,3.2167120954003408
2013-07-23,WI_3,WI,FOODS,1672,3.303151618398638
2013-07-23,TX_1,TX,HOUSEHOLD,607,5.422229965156795
2013-07-23,WI_2,WI,HOBBIES,152,5.186344537815125
2013-07-23,TX_2,TX,FOODS,2618,3.2289585097375113
2013-07-23,CA_3,CA,FOODS,3823,3.2022742759795575
2013-07-23,WI_1,WI,HOBBIES,242,5.374805725971369
2013-07-24,CA_1,CA,FOODS,2661,3.258323404255319
2013-07-24,TX_3,TX,HOBBIES,198,5.185188284518827
2013-07-24,WI_1,WI,FOODS,1617,3.285187074829932
2013-07-24,CA_3,CA,HOUSEHOLD,1418,5.3548170011806375
2013-07-24,WI_1,WI,HOUSEHOLD,513,5.400516431924882
2013-07-24,CA_3,CA,HOBBIES,414,5.343053278688523
2013-07-24,CA_2,CA,HOBBIES,324,5.258292181069957
2013-07-24,WI_3,WI,FOODS,1504,3.303151618398638
2013-07-24,CA_2,CA,HOUSEHOLD,777,5.366406619385343
2013-07-24,TX_1,TX,FOODS,1664,3.2167120954003408
2013-07-24,CA_1,CA,HOUSEHOLD,697,5.39707656612529
2013-07-24,WI_2,WI,HOUSEHOLD,708,5.397842907385697
2013-07-24,TX_3,TX,FOODS,1924,3.2130173913043474
2013-07-24,WI_1,WI,HOBBIES,263,5.374805725971369
2013-07-24,TX_1,TX,HOUSEHOLD,780,5.422229965156795
2013-07-24,CA_4,CA,FOODS,1600,3.2691972076788836
2013-07-24,TX_2,TX,HOUSEHOLD,1471,5.385005793742756
2013-07-24,TX_2,TX,HOBBIES,385,5.101520833333334
2013-07-24,CA_1,CA,HOBBIES,335,5.346127049180327
2013-07-24,CA_2,CA,FOODS,1760,2.991546275395034
2013-07-24,CA_4,CA,HOBBIES,302,5.31731543624161
2013-07-24,WI_2,WI,FOODS,1895,3.294159592529711
2013-07-24,TX_2,TX,FOODS,2501,3.2289585097375113
2013-07-24,CA_3,CA,FOODS,3665,3.2022742759795575
2013-07-24,WI_3,WI,HOUSEHOLD,539,5.420549065420561
2013-07-24,CA_4,CA,HOUSEHOLD,394,5.445658362989321
2013-07-24,TX_1,TX,HOBBIES,194,5.3643789473684205
2013-07-24,WI_2,WI,HOBBIES,221,5.186344537815125
2013-07-24,TX_3,TX,HOUSEHOLD,545,5.418464243845251
2013-07-24,WI_3,WI,HOBBIES,199,5.342670807453416
2013-07-25,TX_3,TX,FOODS,2006,3.2130173913043474
2013-07-25,CA_4,CA,FOODS,1638,3.2691972076788836
2013-07-25,TX_3,TX,HOBBIES,227,5.185188284518827
2013-07-25,WI_1,WI,HOBBIES,294,5.374805725971369
2013-07-25,WI_1,WI,FOODS,1758,3.285187074829932
2013-07-25,TX_3,TX,HOUSEHOLD,550,5.418464243845251
2013-07-25,WI_3,WI,HOUSEHOLD,541,5.420549065420561
2013-07-25,CA_1,CA,HOBBIES,405,5.346127049180327
2013-07-25,WI_2,WI,FOODS,1774,3.294159592529711
2013-07-25,WI_2,WI,HOUSEHOLD,665,5.397842907385697
2013-07-25,CA_1,CA,HOUSEHOLD,745,5.39707656612529
2013-07-25,CA_4,CA,HOBBIES,324,5.31731543624161
2013-07-25,CA_2,CA,FOODS,1841,2.991546275395034
2013-07-25,CA_3,CA,HOBBIES,453,5.343053278688523
2013-07-25,WI_1,WI,HOUSEHOLD,481,5.400516431924882
2013-07-25,CA_2,CA,HOBBIES,310,5.258292181069957
2013-07-25,TX_1,TX,HOBBIES,184,5.3643789473684205
2013-07-25,CA_4,CA,HOUSEHOLD,397,5.445658362989321
2013-07-25,WI_3,WI,FOODS,1677,3.303151618398638
2013-07-25,CA_3,CA,HOUSEHOLD,1593,5.3548170011806375
2013-07-25,TX_1,TX,FOODS,1540,3.2167120954003408
2013-07-25,TX_2,TX,FOODS,2768,3.2289585097375113
2013-07-25,CA_2,CA,HOUSEHOLD,775,5.366406619385343
2013-07-25,WI_3,WI,HOBBIES,216,5.342670807453416
2013-07-25,WI_2,WI,HOBBIES,206,5.186344537815125
2013-07-25,CA_3,CA,FOODS,3928,3.2022742759795575
2013-07-25,CA_1,CA,FOODS,2598,3.258323404255319
2013-07-25,TX_2,TX,HOBBIES,447,5.101520833333334
2013-07-25,TX_2,TX,HOUSEHOLD,828,5.385005793742756
2013-07-25,TX_1,TX,HOUSEHOLD,647,5.422229965156795
2013-07-26,CA_2,CA,FOODS,2257,2.991546275395034
2013-07-26,TX_2,TX,HOBBIES,478,5.101520833333334
2013-07-26,TX_3,TX,HOUSEHOLD,693,5.418464243845251
2013-07-26,CA_1,CA,FOODS,2925,3.258323404255319
2013-07-26,WI_1,WI,FOODS,2215,3.285187074829932
2013-07-26,WI_1,WI,HOBBIES,373,5.374805725971369
2013-07-26,WI_3,WI,FOODS,2114,3.303151618398638
2013-07-26,TX_3,TX,HOBBIES,293,5.185188284518827
2013-07-26,WI_3,WI,HOUSEHOLD,741,5.420549065420561
2013-07-26,WI_3,WI,HOBBIES,262,5.342670807453416
2013-07-26,WI_2,WI,FOODS,2198,3.294159592529711
2013-07-26,TX_3,TX,FOODS,2333,3.2130173913043474
2013-07-26,TX_1,TX,HOBBIES,281,5.3643789473684205
2013-07-26,TX_2,TX,HOUSEHOLD,1052,5.385005793742756
2013-07-26,TX_1,TX,FOODS,1845,3.2167120954003408
2013-07-26,WI_2,WI,HOBBIES,260,5.186344537815125
2013-07-26,CA_2,CA,HOUSEHOLD,988,5.366406619385343
2013-07-26,CA_3,CA,FOODS,4127,3.2022742759795575
2013-07-26,CA_3,CA,HOUSEHOLD,1636,5.3548170011806375
2013-07-26,CA_4,CA,FOODS,1632,3.2691972076788836
2013-07-26,CA_4,CA,HOUSEHOLD,404,5.445658362989321
2013-07-26,TX_2,TX,FOODS,3106,3.2289585097375113
2013-07-26,CA_1,CA,HOBBIES,458,5.346127049180327
2013-07-26,CA_1,CA,HOUSEHOLD,865,5.39707656612529
2013-07-26,CA_2,CA,HOBBIES,326,5.258292181069957
2013-07-26,WI_1,WI,HOUSEHOLD,600,5.400516431924882
2013-07-26,CA_3,CA,HOBBIES,481,5.343053278688523
2013-07-26,WI_2,WI,HOUSEHOLD,959,5.397842907385697
2013-07-26,CA_4,CA,HOBBIES,253,5.31731543624161
2013-07-26,TX_1,TX,HOUSEHOLD,688,5.422229965156795
2013-07-27,WI_3,WI,FOODS,2057,3.306675148430873
2013-07-27,WI_2,WI,HOBBIES,216,5.3616356107660454
2013-07-27,WI_1,WI,HOBBIES,418,5.360122199592667
2013-07-27,CA_2,CA,HOBBIES,446,5.258278688524589
2013-07-27,WI_2,WI,FOODS,2332,3.2917383966244724
2013-07-27,WI_1,WI,HOUSEHOLD,672,5.392035087719298
2013-07-27,CA_2,CA,HOUSEHOLD,1333,5.358861502347417
2013-07-27,TX_3,TX,HOBBIES,349,5.188145833333333
2013-07-27,TX_2,TX,FOODS,3479,3.233994932432432
2013-07-27,CA_2,CA,FOODS,2532,2.994955156950674
2013-07-27,WI_3,WI,HOBBIES,268,5.330927835051545
2013-07-27,WI_2,WI,HOUSEHOLD,870,5.3937616822429915
2013-07-27,TX_3,TX,HOUSEHOLD,855,5.418440046565773
2013-07-27,CA_4,CA,FOODS,1889,3.2684013900955677
2013-07-27,TX_2,TX,HOBBIES,439,5.13836099585062
2013-07-27,CA_4,CA,HOBBIES,369,5.307633928571428
2013-07-27,CA_3,CA,HOUSEHOLD,1975,5.361015348288075
2013-07-27,TX_1,TX,HOBBIES,298,5.340924369747897
2013-07-27,WI_3,WI,HOUSEHOLD,778,5.417240977881258
2013-07-27,CA_3,CA,HOBBIES,521,5.337791411042945
2013-07-27,TX_3,TX,FOODS,2675,3.217489177489177
2013-07-27,CA_1,CA,FOODS,3239,3.2608474576271185
2013-07-27,TX_1,TX,FOODS,2108,3.2102542372881357
2013-07-27,CA_1,CA,HOBBIES,488,5.335337423312885
2013-07-27,CA_3,CA,FOODS,5013,3.202989864864865
2013-07-27,CA_4,CA,HOUSEHOLD,500,5.433727810650886
2013-07-27,WI_1,WI,FOODS,2415,3.293228813559322
2013-07-27,TX_2,TX,HOUSEHOLD,1252,5.303510392609699
2013-07-27,TX_1,TX,HOUSEHOLD,905,5.410707656612528
2013-07-27,CA_1,CA,HOUSEHOLD,981,5.391003460207611
2013-07-28,TX_2,TX,FOODS,3794,3.233994932432432
2013-07-28,CA_3,CA,HOBBIES,607,5.337791411042945
2013-07-28,CA_2,CA,FOODS,2511,2.994955156950674
2013-07-28,CA_1,CA,HOBBIES,453,5.335337423312885
2013-07-28,CA_4,CA,HOBBIES,237,5.307633928571428
2013-07-28,WI_1,WI,HOUSEHOLD,638,5.392035087719298
2013-07-28,WI_2,WI,HOBBIES,187,5.3616356107660454
2013-07-28,CA_4,CA,FOODS,1931,3.2684013900955677
2013-07-28,WI_3,WI,HOBBIES,211,5.330927835051545
2013-07-28,TX_2,TX,HOBBIES,491,5.13836099585062
2013-07-28,CA_1,CA,FOODS,3786,3.2608474576271185
2013-07-28,CA_1,CA,HOUSEHOLD,1052,5.391003460207611
2013-07-28,TX_1,TX,HOBBIES,306,5.340924369747897
2013-07-28,CA_3,CA,FOODS,4836,3.202989864864865
2013-07-28,TX_3,TX,FOODS,2460,3.217489177489177
2013-07-28,WI_2,WI,HOUSEHOLD,634,5.3937616822429915
2013-07-28,WI_2,WI,FOODS,1870,3.2917383966244724
2013-07-28,TX_3,TX,HOBBIES,302,5.188145833333333
2013-07-28,CA_2,CA,HOUSEHOLD,1064,5.358861502347417
2013-07-28,TX_3,TX,HOUSEHOLD,722,5.418440046565773
2013-07-28,CA_3,CA,HOUSEHOLD,1744,5.361015348288075
2013-07-28,WI_1,WI,FOODS,2157,3.293228813559322
2013-07-28,TX_1,TX,FOODS,2456,3.2102542372881357
2013-07-28,WI_1,WI,HOBBIES,353,5.360122199592667
2013-07-28,CA_4,CA,HOUSEHOLD,471,5.433727810650886
2013-07-28,WI_3,WI,HOUSEHOLD,701,5.417240977881258
2013-07-28,TX_2,TX,HOUSEHOLD,1199,5.303510392609699
2013-07-28,CA_2,CA,HOBBIES,361,5.258278688524589
2013-07-28,WI_3,WI,FOODS,2006,3.306675148430873
2013-07-28,TX_1,TX,HOUSEHOLD,940,5.410707656612528
2013-07-29,WI_1,WI,HOUSEHOLD,428,5.392035087719298
2013-07-29,CA_4,CA,HOUSEHOLD,442,5.433727810650886
2013-07-29,CA_4,CA,FOODS,1734,3.2684013900955677
2013-07-29,CA_2,CA,FOODS,1631,2.994955156950674
2013-07-29,TX_1,TX,HOBBIES,200,5.340924369747897
2013-07-29,CA_3,CA,FOODS,4092,3.202989864864865
2013-07-29,CA_1,CA,HOBBIES,531,5.335337423312885
2013-07-29,CA_1,CA,HOUSEHOLD,734,5.391003460207611
2013-07-29,TX_1,TX,FOODS,1858,3.2102542372881357
2013-07-29,TX_2,TX,HOBBIES,344,5.13836099585062
2013-07-29,WI_2,WI,HOUSEHOLD,560,5.3937616822429915
2013-07-29,TX_2,TX,FOODS,2956,3.233994932432432
2013-07-29,TX_3,TX,FOODS,2025,3.217489177489177
2013-07-29,WI_1,WI,HOBBIES,252,5.360122199592667
2013-07-29,TX_3,TX,HOUSEHOLD,570,5.418440046565773
2013-07-29,WI_3,WI,FOODS,1502,3.306675148430873
2013-07-29,CA_3,CA,HOUSEHOLD,1437,5.361015348288075
2013-07-29,CA_2,CA,HOUSEHOLD,759,5.358861502347417
2013-07-29,CA_4,CA,HOBBIES,350,5.307633928571428
2013-07-29,TX_2,TX,HOUSEHOLD,898,5.303510392609699
2013-07-29,CA_3,CA,HOBBIES,465,5.337791411042945
2013-07-29,CA_1,CA,FOODS,2743,3.2608474576271185
2013-07-29,CA_2,CA,HOBBIES,204,5.258278688524589
2013-07-29,TX_3,TX,HOBBIES,282,5.188145833333333
2013-07-29,WI_1,WI,FOODS,1411,3.293228813559322
2013-07-29,WI_2,WI,HOBBIES,183,5.3616356107660454
2013-07-29,TX_1,TX,HOUSEHOLD,742,5.410707656612528
2013-07-29,WI_3,WI,HOUSEHOLD,542,5.417240977881258
2013-07-29,WI_2,WI,FOODS,1635,3.2917383966244724
2013-07-29,WI_3,WI,HOBBIES,253,5.330927835051545
2013-07-30,CA_1,CA,HOBBIES,361,5.335337423312885
2013-07-30,CA_4,CA,HOBBIES,275,5.307633928571428
2013-07-30,CA_2,CA,HOUSEHOLD,778,5.358861502347417
2013-07-30,CA_1,CA,FOODS,2660,3.2608474576271185
2013-07-30,WI_1,WI,HOUSEHOLD,434,5.392035087719298
2013-07-30,TX_2,TX,FOODS,2491,3.233994932432432
2013-07-30,TX_3,TX,HOBBIES,236,5.188145833333333
2013-07-30,WI_2,WI,FOODS,1739,3.2917383966244724
2013-07-30,CA_2,CA,FOODS,1635,2.994955156950674
2013-07-30,CA_4,CA,FOODS,1511,3.2684013900955677
2013-07-30,TX_1,TX,FOODS,1592,3.2102542372881357
2013-07-30,CA_3,CA,FOODS,3687,3.202989864864865
2013-07-30,WI_3,WI,HOUSEHOLD,524,5.417240977881258
2013-07-30,TX_2,TX,HOBBIES,290,5.13836099585062
2013-07-30,WI_2,WI,HOUSEHOLD,691,5.3937616822429915
2013-07-30,CA_2,CA,HOBBIES,388,5.258278688524589
2013-07-30,WI_3,WI,HOBBIES,224,5.330927835051545
2013-07-30,TX_2,TX,HOUSEHOLD,869,5.303510392609699
2013-07-30,WI_2,WI,HOBBIES,143,5.3616356107660454
2013-07-30,CA_3,CA,HOUSEHOLD,1224,5.361015348288075
2013-07-30,TX_1,TX,HOBBIES,260,5.340924369747897
2013-07-30,WI_3,WI,FOODS,1465,3.306675148430873
2013-07-30,CA_3,CA,HOBBIES,526,5.337791411042945
2013-07-30,CA_4,CA,HOUSEHOLD,367,5.433727810650886
2013-07-30,CA_1,CA,HOUSEHOLD,681,5.391003460207611
2013-07-30,TX_1,TX,HOUSEHOLD,678,5.410707656612528
2013-07-30,TX_3,TX,FOODS,1974,3.217489177489177
2013-07-30,WI_1,WI,HOBBIES,289,5.360122199592667
2013-07-30,TX_3,TX,HOUSEHOLD,554,5.418440046565773
2013-07-30,WI_1,WI,FOODS,1616,3.293228813559322
2013-07-31,CA_3,CA,HOUSEHOLD,1486,5.361015348288075
2013-07-31,TX_1,TX,HOUSEHOLD,597,5.410707656612528
2013-07-31,WI_2,WI,HOUSEHOLD,832,5.3937616822429915
2013-07-31,CA_4,CA,HOUSEHOLD,340,5.433727810650886
2013-07-31,TX_3,TX,FOODS,1802,3.217489177489177
2013-07-31,TX_3,TX,HOBBIES,195,5.188145833333333
2013-07-31,CA_2,CA,HOBBIES,370,5.258278688524589
2013-07-31,CA_1,CA,FOODS,2504,3.2608474576271185
2013-07-31,TX_2,TX,FOODS,2541,3.233994932432432
2013-07-31,CA_1,CA,HOUSEHOLD,674,5.391003460207611
2013-07-31,TX_1,TX,FOODS,1679,3.2102542372881357
2013-07-31,CA_4,CA,HOBBIES,267,5.307633928571428
2013-07-31,CA_2,CA,HOUSEHOLD,729,5.358861502347417
2013-07-31,WI_2,WI,FOODS,2035,3.2917383966244724
2013-07-31,CA_2,CA,FOODS,1708,2.994955156950674
2013-07-31,CA_3,CA,FOODS,3931,3.202989864864865
2013-07-31,TX_1,TX,HOBBIES,197,5.340924369747897
2013-07-31,TX_3,TX,HOUSEHOLD,589,5.418440046565773
2013-07-31,TX_2,TX,HOBBIES,367,5.13836099585062
2013-07-31,CA_3,CA,HOBBIES,609,5.337791411042945
2013-07-31,WI_3,WI,FOODS,1499,3.306675148430873
2013-07-31,WI_1,WI,FOODS,1836,3.293228813559322
